Account 12:20:40.637 [pool-3-thread-1] ERROR org.jsxm.jsxmcore.util.XML - IOException : No 'definitions.xml' file. Continue with no definitions.
Account 12:20:40.645 [pool-3-thread-1] INFO  org.jsxm.jsxmcore.core.SXMBaseGeneration - TYPES USED in the specification: 
Account 12:20:41.253 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 202 : [open,deposit,readbalance,deposit,withdrawN,deposit] 
Account 12:20:41.253 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 203 : [open,deposit,readbalance,deposit,withdraw0,open] 
Account 12:20:41.253 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 204 : [open,deposit,readbalance,deposit,withdraw0,close] 
Account 12:20:41.253 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 205 : [open,deposit,readbalance,deposit,withdraw0,deposit] 
Account 12:20:41.253 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 206 : [open,deposit,readbalance,deposit,readbalance,open] 
Account 12:20:41.253 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 207 : [open,deposit,readbalance,deposit,readbalance,close] 
Account 12:20:41.254 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 208 : [open,deposit,readbalance,deposit,readbalance,deposit] 
Account 12:20:41.254 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 209 : [open,deposit,readbalance,withdrawN,deposit,open] 
Account 12:20:41.254 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 210 : [open,deposit,readbalance,withdrawN,deposit,close] 
Account 12:20:41.254 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 211 : [open,deposit,readbalance,withdrawN,deposit,deposit] 
Account 12:20:41.254 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 212 : [open,deposit,readbalance,withdrawN,withdrawN,open] 
Account 12:20:41.254 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 213 : [open,deposit,readbalance,withdrawN,withdrawN,close] 
Account 12:20:41.254 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 214 : [open,deposit,readbalance,withdrawN,withdrawN,deposit] 
Account 12:20:41.254 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 215 : [open,deposit,readbalance,withdrawN,withdraw0,open] 
Account 12:20:41.254 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 216 : [open,deposit,readbalance,withdrawN,withdraw0,close] 
Account 12:20:41.254 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 217 : [open,deposit,readbalance,withdrawN,withdraw0,deposit] 
Account 12:20:41.254 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 218 : [open,deposit,readbalance,withdrawN,readbalance,open] 
Account 12:20:41.254 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 219 : [open,deposit,readbalance,withdrawN,readbalance,close] 
Account 12:20:41.254 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 220 : [open,deposit,readbalance,withdrawN,readbalance,deposit] 
Account 12:20:41.254 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 221 : [open,deposit,readbalance,withdraw0,close,open] 
Account 12:20:41.254 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 222 : [open,deposit,readbalance,withdraw0,close,close] 
Account 12:20:41.254 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 223 : [open,deposit,readbalance,withdraw0,close,deposit] 
Account 12:20:41.254 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 224 : [open,deposit,readbalance,withdraw0,deposit,open] 
Account 12:20:41.254 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 225 : [open,deposit,readbalance,withdraw0,deposit,close] 
Account 12:20:41.254 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 226 : [open,deposit,readbalance,withdraw0,deposit,deposit] 
Account 12:20:41.254 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 227 : [open,deposit,readbalance,withdraw0,readbalance,open] 
Account 12:20:41.254 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 228 : [open,deposit,readbalance,withdraw0,readbalance,close] 
Account 12:20:41.254 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 229 : [open,deposit,readbalance,withdraw0,readbalance,deposit] 
Account 12:20:41.254 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 230 : [open,deposit,readbalance,readbalance,deposit,open] 
Account 12:20:41.254 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 231 : [open,deposit,readbalance,readbalance,deposit,close] 
Account 12:20:41.254 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 232 : [open,deposit,readbalance,readbalance,deposit,deposit] 
Account 12:20:41.254 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 233 : [open,deposit,readbalance,readbalance,withdrawN,open] 
Account 12:20:41.254 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 234 : [open,deposit,readbalance,readbalance,withdrawN,close] 
Account 12:20:41.254 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 235 : [open,deposit,readbalance,readbalance,withdrawN,deposit] 
Account 12:20:41.254 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 236 : [open,deposit,readbalance,readbalance,withdraw0,open] 
Account 12:20:41.254 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 237 : [open,deposit,readbalance,readbalance,withdraw0,close] 
Account 12:20:41.254 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 238 : [open,deposit,readbalance,readbalance,withdraw0,deposit] 
Account 12:20:41.254 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 239 : [open,deposit,readbalance,readbalance,readbalance,open] 
Account 12:20:41.254 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 240 : [open,deposit,readbalance,readbalance,readbalance,close] 
Account 12:20:41.254 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 241 : [open,deposit,readbalance,readbalance,readbalance,deposit] 
Account 12:20:41.254 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.util.Various - ------------------------------------------------------------
Account 12:20:41.254 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - Removing sequences which are subsequences
Account 12:20:41.254 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - of other longer sequences in the test set.
Account 12:20:41.255 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - 230 test cases. 11 prefixes removed.
Account 12:20:41.255 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 1 : [close] 
Account 12:20:41.255 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 2 : [deposit] 
Account 12:20:41.255 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 3 : [readbalance] 
Account 12:20:41.255 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 4 : [open,open] 
Account 12:20:41.255 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 5 : [open,close,open] 
Account 12:20:41.255 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 6 : [open,close,close] 
Account 12:20:41.255 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 7 : [open,close,deposit] 
Account 12:20:41.255 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 8 : [open,deposit,open] 
Account 12:20:41.255 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 9 : [open,deposit,close] 
Account 12:20:41.255 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 10 : [open,readbalance,open] 
Account 12:20:41.255 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 11 : [open,close,readbalance] 
Account 12:20:41.255 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 12 : [open,deposit,deposit,open] 
Account 12:20:41.255 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 13 : [open,deposit,deposit,close] 
Account 12:20:41.255 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 14 : [open,deposit,withdrawN,open] 
Account 12:20:41.255 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 15 : [open,deposit,withdrawN,close] 
Account 12:20:41.255 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 16 : [open,deposit,withdraw0,open] 
Account 12:20:41.255 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 17 : [open,deposit,readbalance,open] 
Account 12:20:41.255 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 18 : [open,deposit,readbalance,close] 
Account 12:20:41.255 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 19 : [open,readbalance,close,open] 
Account 12:20:41.255 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 20 : [open,readbalance,close,close] 
Account 12:20:41.255 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 21 : [open,readbalance,close,deposit] 
Account 12:20:41.255 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 22 : [open,readbalance,deposit,open] 
Account 12:20:41.255 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 23 : [open,readbalance,deposit,close] 
Account 12:20:41.255 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 24 : [open,readbalance,readbalance,open] 
Account 12:20:41.255 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 25 : [open,readbalance,close,readbalance] 
Account 12:20:41.255 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 26 : [open,deposit,deposit,deposit,open] 
Account 12:20:41.255 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 27 : [open,deposit,deposit,deposit,close] 
Account 12:20:41.255 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 28 : [open,deposit,deposit,withdrawN,open] 
Account 12:20:41.255 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 29 : [open,deposit,deposit,withdrawN,close] 
Account 12:20:41.255 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 30 : [open,deposit,deposit,withdraw0,open] 
Account 12:20:41.255 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 31 : [open,deposit,deposit,readbalance,open] 
Account 12:20:41.256 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 32 : [open,deposit,deposit,readbalance,close] 
Account 12:20:41.256 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 33 : [open,deposit,withdrawN,deposit,open] 
Account 12:20:41.256 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 34 : [open,deposit,withdrawN,deposit,close] 
Account 12:20:41.256 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 35 : [open,deposit,withdrawN,withdrawN,open] 
Account 12:20:41.256 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 36 : [open,deposit,withdrawN,withdrawN,close] 
Account 12:20:41.256 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 37 : [open,deposit,withdrawN,withdraw0,open] 
Account 12:20:41.256 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 38 : [open,deposit,withdrawN,readbalance,open] 
Account 12:20:41.256 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 39 : [open,deposit,withdrawN,readbalance,close] 
Account 12:20:41.256 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 40 : [open,deposit,withdraw0,close,open] 
Account 12:20:41.256 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 41 : [open,deposit,withdraw0,close,close] 
Account 12:20:41.256 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 42 : [open,deposit,withdraw0,close,deposit] 
Account 12:20:41.256 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 43 : [open,deposit,withdraw0,deposit,open] 
Account 12:20:41.256 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 44 : [open,deposit,withdraw0,deposit,close] 
Account 12:20:41.256 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 45 : [open,deposit,withdraw0,readbalance,open] 
Account 12:20:41.256 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 46 : [open,deposit,readbalance,deposit,open] 
Account 12:20:41.256 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 47 : [open,deposit,readbalance,deposit,close] 
Account 12:20:41.256 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 48 : [open,deposit,readbalance,withdrawN,open] 
Account 12:20:41.256 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 49 : [open,deposit,readbalance,withdrawN,close] 
Account 12:20:41.256 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 50 : [open,deposit,readbalance,withdraw0,open] 
Account 12:20:41.256 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 51 : [open,deposit,readbalance,readbalance,open] 
Account 12:20:41.256 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 52 : [open,deposit,readbalance,readbalance,close] 
Account 12:20:41.256 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 53 : [open,readbalance,deposit,deposit,open] 
Account 12:20:41.256 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 54 : [open,readbalance,deposit,deposit,close] 
Account 12:20:41.256 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 55 : [open,readbalance,deposit,deposit,deposit] 
Account 12:20:41.256 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 56 : [open,readbalance,deposit,withdrawN,open] 
Account 12:20:41.256 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 57 : [open,readbalance,deposit,withdrawN,close] 
Account 12:20:41.256 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 58 : [open,readbalance,deposit,withdrawN,deposit] 
Account 12:20:41.256 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 59 : [open,readbalance,deposit,withdraw0,open] 
Account 12:20:41.256 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 60 : [open,readbalance,deposit,withdraw0,close] 
Account 12:20:41.256 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 61 : [open,readbalance,deposit,withdraw0,deposit] 
Account 12:20:41.256 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 62 : [open,readbalance,deposit,readbalance,open] 
Account 12:20:41.256 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 63 : [open,readbalance,deposit,readbalance,close] 
Account 12:20:41.256 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 64 : [open,readbalance,deposit,readbalance,deposit] 
Account 12:20:41.256 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 65 : [open,readbalance,readbalance,close,open] 
Account 12:20:41.256 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 66 : [open,readbalance,readbalance,close,close] 
Account 12:20:41.256 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 67 : [open,readbalance,readbalance,close,deposit] 
Account 12:20:41.256 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 68 : [open,readbalance,readbalance,deposit,open] 
Account 12:20:41.257 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 69 : [open,readbalance,readbalance,deposit,close] 
Account 12:20:41.257 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 70 : [open,readbalance,readbalance,deposit,deposit] 
Account 12:20:41.257 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 71 : [open,readbalance,readbalance,readbalance,open] 
Account 12:20:41.257 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 72 : [open,readbalance,readbalance,readbalance,close] 
Account 12:20:41.257 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 73 : [open,readbalance,readbalance,readbalance,deposit] 
Account 12:20:41.257 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 74 : [open,deposit,withdraw0,close,readbalance] 
Account 12:20:41.257 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 75 : [open,deposit,deposit,deposit,deposit,open] 
Account 12:20:41.257 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 76 : [open,deposit,deposit,deposit,deposit,close] 
Account 12:20:41.257 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 77 : [open,deposit,deposit,deposit,deposit,deposit] 
Account 12:20:41.257 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 78 : [open,deposit,deposit,deposit,withdrawN,open] 
Account 12:20:41.257 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 79 : [open,deposit,deposit,deposit,withdrawN,close] 
Account 12:20:41.257 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 80 : [open,deposit,deposit,deposit,withdrawN,deposit] 
Account 12:20:41.257 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 81 : [open,deposit,deposit,deposit,withdraw0,open] 
Account 12:20:41.257 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 82 : [open,deposit,deposit,deposit,withdraw0,close] 
Account 12:20:41.257 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 83 : [open,deposit,deposit,deposit,withdraw0,deposit] 
Account 12:20:41.257 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 84 : [open,deposit,deposit,deposit,readbalance,open] 
Account 12:20:41.257 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 85 : [open,deposit,deposit,deposit,readbalance,close] 
Account 12:20:41.257 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 86 : [open,deposit,deposit,deposit,readbalance,deposit] 
Account 12:20:41.257 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 87 : [open,deposit,deposit,withdrawN,deposit,open] 
Account 12:20:41.257 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 88 : [open,deposit,deposit,withdrawN,deposit,close] 
Account 12:20:41.257 [pool-4-thread-1] INFO  org.jsxm.jsxmcore.testcasegenerators.TestCaseGenerator - # 89 : [open,deposit,deposit,withdrawN,deposit,deposit] 
